name,street,city,state,postalCode,property_type,url,corrected_price,beds,bath,new_floor_size,listed_days,ppsf
"30 Gladys Ct #17, Mountain View, CA 94043",30 Gladys Ct #17,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/30-Gladys-Ct-17-Mountain-View-CA-94043/2077645991_zpid/,2395.0,2,1,930.0,5.0,2.575268817204301
"28 Mariner Dr #319bymzm0, Mountain View, CA 94043",28 Mariner Dr #319BYMZM0,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/28-Mariner-Dr-319BYMZM0-Mountain-View-CA-94043/2077681715_zpid/,3520.2437275985662,2,5,1424.4089219330856,5.0,2.4713715797435425
"141 Kittoe Dr, Mountain View, CA 94043",141 Kittoe Dr,Mountain View,CA,94043,House for rent,https://www.zillow.com/homedetails/141-Kittoe-Dr-Mountain-View-CA-94043/153175198_zpid/,5500.0,3,1,1200.0,5.0,4.583333333333333
"278 Monroe Dr Apt 34, Mountain View, CA 94040",278 Monroe Dr APT 34,Mountain View,CA,94040,Townhouse for rent,https://www.zillow.com/homedetails/278-Monroe-Dr-APT-34-Mountain-View-CA-94040/19509565_zpid/,2800.0,2,1,899.0,5.0,3.114571746384872
"163 Georgetown Ct, Mountain View, CA 94043",163 Georgetown Ct,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/163-Georgetown-Ct-Mountain-View-CA-94043/19518774_zpid/,3850.0,3,5,1288.0,5.0,2.989130434782609
"771 Bryn Mawr Ct, Mountain View, CA 94043",771 Bryn Mawr Ct,Mountain View,CA,94043,Condo for rent,https://www.zillow.com/homedetails/771-Bryn-Mawr-Ct-Mountain-View-CA-94043/2106118254_zpid/,3795.0,2,2,1200.0,5.0,3.1625
"1047 Clark Ave, Mountain View, CA 94040",1047 Clark Ave,Mountain View,CA,94040,House for rent,https://www.zillow.com/homedetails/1047-Clark-Ave-Mountain-View-CA-94040/19524527_zpid/,4000.0,3,1,974.0,5.0,4.1067761806981515
"1920 Latham St Apt 11, Mountain View, CA 94040",1920 Latham St APT 11,Mountain View,CA,94040,Apartment for rent,https://www.zillow.com/homedetails/1920-Latham-St-APT-11-Mountain-View-CA-94040/2083057945_zpid/,2150.0,1,1,800.0,5.0,2.6875
"644 Chiquita Ave, Mountain View, CA 94041",644 Chiquita Ave,Mountain View,CA,94041,Apartment for rent,https://www.zillow.com/homedetails/644-Chiquita-Ave-Mountain-View-CA-94041/153171212_zpid/,2700.0,2,1,676.0,5.0,3.9940828402366866
"2390 W Middlefield Rd #16, Mountain View, CA 94043",2390 W Middlefield Rd #16,Mountain View,CA,94043,Apartment for rent,https://www.zillow.com/homedetails/2390-W-Middlefield-Rd-16-Mountain-View-CA-94043/2077658809_zpid/,2600.0,1,1,1424.4089219330856,5.0,1.8253185303497699
"130 Sherland Ave, Mountain View, CA 94043",130 Sherland Ave,Mountain View,CA,94043,Townhouse for rent,https://www.zillow.com/homedetails/130-Sherland-Ave-Mountain-View-CA-94043/153174626_zpid/,4250.0,3,2,1300.0,5.0,3.269230769230769
"424 College Ave, Palo Alto, CA 94306",424 College Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/424-College-Ave-Palo-Alto-CA-94306/300472523_zpid/,2700.0,1,1,500.0,117.0,5.4
"252 Chestnut Ave, Palo Alto, CA 94306",252 Chestnut Ave,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/252-Chestnut-Ave-Palo-Alto-CA-94306/2094845338_zpid/,3650.0,3,1,1400.0,117.0,2.607142857142857
"3158 Emerson St, Palo Alto, CA 94306",3158 Emerson St,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/3158-Emerson-St-Palo-Alto-CA-94306/19503197_zpid/,4000.0,2,1,850.0,123.0,4.705882352941177
"523 Webster St Apt 2, Palo Alto, CA 94301",523 Webster St APT 2,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/523-Webster-St-APT-2-Palo-Alto-CA-94301/2093167891_zpid/,1995.0,1,1,400.0,126.0,4.9875
"674 Homer Ave, Palo Alto, CA 94301",674 Homer Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/674-Homer-Ave-Palo-Alto-CA-94301/2099360687_zpid/,3295.0,2,1,900.0,127.0,3.661111111111111
"1140 Stanislaus Ln, Palo Alto, CA 94303",1140 Stanislaus Ln,Palo Alto,CA,94303,Townhouse for rent,https://www.zillow.com/homedetails/1140-Stanislaus-Ln-Palo-Alto-CA-94303/94700893_zpid/,5300.0,3,5,1629.0,133.0,3.2535297728667896
"405 Kipling St Apt 3, Palo Alto, CA 94301",405 Kipling St APT 3,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/405-Kipling-St-APT-3-Palo-Alto-CA-94301/2082348927_zpid/,2150.0,1,1,380.0,137.0,5.657894736842105
"443 Ventura Ave, Palo Alto, CA 94306",443 Ventura Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/443-Ventura-Ave-Palo-Alto-CA-94306/300472578_zpid/,3995.0,3,2,1300.0,143.0,3.0730769230769233
"567 Arastradero Rd #303, Palo Alto, CA 94306",567 Arastradero Rd #303,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/567-Arastradero-Rd-303-Palo-Alto-CA-94306/2081515025_zpid/,3390.0,1,1,720.0,153.0,4.708333333333333
"(Undisclosed Address), Palo Alto, CA 94301",(undisclosed Address),Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/Palo-Alto-CA-94301/2081900576_zpid/,3250.0,1,1,550.0,153.0,5.909090909090909
"4149 El Camino Way Apt E, Palo Alto, CA 94306",4149 El Camino Way APT E,Palo Alto,CA,94306,Townhouse for rent,https://www.zillow.com/homedetails/4149-El-Camino-Way-APT-E-Palo-Alto-CA-94306/19504426_zpid/,4500.0,3,2,1400.0,166.0,3.2142857142857144
"1325 Parkinson Ave, Palo Alto, CA 94301",1325 Parkinson Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/1325-Parkinson-Ave-Palo-Alto-CA-94301/19469185_zpid/,4950.0,4,2,1270.0,173.0,3.8976377952755907
"2731 Alma St, Palo Alto, CA 94306",2731 Alma St,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/2731-Alma-St-Palo-Alto-CA-94306/2099908698_zpid/,2595.0,1,1,800.0,179.0,3.24375
"3078 Emerson St, Palo Alto, CA 94306",3078 Emerson St,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/3078-Emerson-St-Palo-Alto-CA-94306/2099919647_zpid/,2495.0,2,1,800.0,179.0,3.11875
"724 Bryant St, Palo Alto, CA 94301",724 Bryant St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/724-Bryant-St-Palo-Alto-CA-94301/19495547_zpid/,2800.0,1,1,420.0,196.0,6.666666666666667
"436 Webster St, Palo Alto, CA 94301",436 Webster St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/436-Webster-St-Palo-Alto-CA-94301/19496053_zpid/,4250.0,2,2,1163.0,204.0,3.654342218400688
"479 Hawthorne Ave, Palo Alto, CA 94301",479 Hawthorne Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/479-Hawthorne-Ave-Palo-Alto-CA-94301/2087846096_zpid/,4450.0,2,1,1424.4089219330856,207.0,3.124102869252491
"3189 Alma St, Palo Alto, CA 94306",3189 Alma St,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/3189-Alma-St-Palo-Alto-CA-94306/153158531_zpid/,2570.0,2,1,1424.4089219330856,238.0,1.804257162691888
"2727 Midtown Ct, Palo Alto, CA 94303",2727 Midtown Ct,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/2727-Midtown-Ct-Palo-Alto-CA-94303/300472535_zpid/,2495.0,2,1,650.0,269.0,3.8384615384615386
"241 Curtner Ave, Palo Alto, CA 94306",241 Curtner Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/241-Curtner-Ave-Palo-Alto-CA-94306/300472564_zpid/,3025.0,2,5,1100.0,354.0,2.75
"2264 Yale St, Palo Alto, CA 94306",2264 Yale St,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/2264-Yale-St-Palo-Alto-CA-94306/2111317887_zpid/,3500.0,3,2,1350.0,75.0,2.5925925925925926
"152 Tasso St, Palo Alto, CA 94301",152 Tasso St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/152-Tasso-St-Palo-Alto-CA-94301/153149334_zpid/,2800.0,1,1,1346.0,76.0,2.0802377414561666
"776 University Ave, Palo Alto, CA 94301",776 University Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/776-University-Ave-Palo-Alto-CA-94301/19466704_zpid/,3900.0,3,2,1750.0,77.0,2.2285714285714286
"307 College Ave, Palo Alto, CA 94306",307 College Ave,Palo Alto,CA,94306,Townhouse for rent,https://www.zillow.com/homedetails/307-College-Ave-Palo-Alto-CA-94306/2093543529_zpid/,4395.0,3,5,1600.0,79.0,2.746875
"101 Alma St Apt 604, Palo Alto, CA 94301",101 Alma St APT 604,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/101-Alma-St-APT-604-Palo-Alto-CA-94301/19495763_zpid/,4400.0,2,2,1440.0,80.0,3.0555555555555554
"4020 El Camino Real #205, Palo Alto, CA 94306",4020 El Camino Real #205,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/4020-El-Camino-Real-205-Palo-Alto-CA-94306/2078634808_zpid/,3295.0,1,1,700.0,80.0,4.707142857142857
"4217 Mckellar Ln, Palo Alto, CA 94306",4217 Mckellar Ln,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/4217-Mckellar-Ln-Palo-Alto-CA-94306/2078636697_zpid/,1650.0,1,1,1424.4089219330856,81.0,1.1583752211835079
"700 Kingsley Ave, Palo Alto, CA 94301",700 Kingsley Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/700-Kingsley-Ave-Palo-Alto-CA-94301/19469083_zpid/,4500.0,2,1,920.0,81.0,4.891304347826087
"565 Matadero Ave #13, Palo Alto, CA 94306",565 Matadero Ave #13,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/565-Matadero-Ave-13-Palo-Alto-CA-94306/2078969794_zpid/,2650.0,2,1,1424.4089219330856,82.0,1.8604208097795731
"3335 Park Blvd, Palo Alto, CA 94306",3335 Park Blvd,Palo Alto,CA,94306,Townhouse for rent,https://www.zillow.com/homedetails/3335-Park-Blvd-Palo-Alto-CA-94306/2078670822_zpid/,4885.0,4,2,1300.0,83.0,3.7576923076923077
"428 Webster St, Palo Alto, CA 94301",428 Webster St,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/428-Webster-St-Palo-Alto-CA-94301/19496049_zpid/,4500.0,2,2,1308.0,84.0,3.4403669724770642
"3317 Cowper St, Palo Alto, CA 94306",3317 Cowper St,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/3317-Cowper-St-Palo-Alto-CA-94306/19501580_zpid/,5300.0,4,2,1636.0,87.0,3.23960880195599
"1011 Moreno Ave, Palo Alto, CA 94303",1011 Moreno Ave,Palo Alto,CA,94303,House for rent,https://www.zillow.com/homedetails/1011-Moreno-Ave-Palo-Alto-CA-94303/19498026_zpid/,5125.0,3,2,1240.0,87.0,4.133064516129032
"(Undisclosed Address), Palo Alto, CA 94301",(undisclosed Address),Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/Palo-Alto-CA-94301/2080186981_zpid/,2750.0,1,1,400.0,88.0,6.875
"861 Matadero Ave, Palo Alto, CA 94306",861 Matadero Ave,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/861-Matadero-Ave-Palo-Alto-CA-94306/19505668_zpid/,5595.0,3,5,1642.0,90.0,3.407429963459196
"801 Middlefield Rd Apt 4, Palo Alto, CA 94301",801 Middlefield Rd APT 4,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/801-Middlefield-Rd-APT-4-Palo-Alto-CA-94301/2094220623_zpid/,3898.0,2,2,1424.4089219330856,91.0,2.736573704347463
"463 W Meadow Dr, Palo Alto, CA 94306",463 W Meadow Dr,Palo Alto,CA,94306,Townhouse for rent,https://www.zillow.com/homedetails/463-W-Meadow-Dr-Palo-Alto-CA-94306/19504173_zpid/,3500.0,2,5,1152.0,93.0,3.0381944444444446
"623 Webster St, Palo Alto, CA 94301",623 Webster St,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/623-Webster-St-Palo-Alto-CA-94301/2085578662_zpid/,2500.0,1,1,550.0,93.0,4.545454545454546
"204 Sequoia Ave #204, Palo Alto, CA 94306",204 Sequoia Ave #204,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/204-Sequoia-Ave-204-Palo-Alto-CA-94306/2078844326_zpid/,4500.0,2,2,1650.0,95.0,2.727272727272727
"459 Homer Ave Apt 8, Palo Alto, CA 94301",459 Homer Ave APT 8,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/459-Homer-Ave-APT-8-Palo-Alto-CA-94301/19495867_zpid/,5000.0,3,5,1465.0,96.0,3.4129692832764507
"3388 Kipling St, Palo Alto, CA 94306",3388 Kipling St,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/3388-Kipling-St-Palo-Alto-CA-94306/19502487_zpid/,5750.0,3,2,1150.0,96.0,5.0
"437 Stanford Ave, Palo Alto, CA 94306",437 Stanford Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/437-Stanford-Ave-Palo-Alto-CA-94306/2088133501_zpid/,2295.0,1,1,1424.4089219330856,96.0,1.6111946258279701
"84 Roosevelt Cir, Palo Alto, CA 94306",84 Roosevelt Cir,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/84-Roosevelt-Cir-Palo-Alto-CA-94306/19502978_zpid/,4200.0,4,2,1332.0,102.0,3.1531531531531534
"2488 High St, Palo Alto, CA 94301",2488 High St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/2488-High-St-Palo-Alto-CA-94301/2108993870_zpid/,2150.0,1,1,600.0,103.0,3.5833333333333335
"573 Lytton Ave Apt A, Palo Alto, CA 94301",573 Lytton Ave APT A,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/573-Lytton-Ave-APT-A-Palo-Alto-CA-94301/2110283546_zpid/,2750.0,1,1,650.0,103.0,4.230769230769231
"745 Barron Ave, Palo Alto, CA 94306",745 Barron Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/745-Barron-Ave-Palo-Alto-CA-94306/19505403_zpid/,3300.0,1,1,450.0,108.0,7.333333333333333
"101 Alma St Apt 1, Palo Alto, CA 94301",101 Alma St APT 1,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/101-Alma-St-APT-1-Palo-Alto-CA-94301/2084089909_zpid/,3600.0,2,1,828.0,109.0,4.3478260869565215
"1069 Moreno Ave #a, Palo Alto, CA 94303",1069 Moreno Ave #A,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/1069-Moreno-Ave-A-Palo-Alto-CA-94303/2079113998_zpid/,3395.0,1,1,1424.4089219330856,113.0,2.383444773283642
"(Undisclosed Address), Palo Alto, CA 94306",(undisclosed Address),Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/Palo-Alto-CA-94306/2079130563_zpid/,4500.0,4,2,1300.0,115.0,3.4615384615384617
"239 Seale Ave, Palo Alto, CA 94301",239 Seale Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/239-Seale-Ave-Palo-Alto-CA-94301/153151998_zpid/,5900.0,2,5,1100.0,116.0,5.363636363636363
"1053 Cardinal Way, Palo Alto, CA 94303",1053 Cardinal Way,Palo Alto,CA,94303,House for rent,https://www.zillow.com/homedetails/1053-Cardinal-Way-Palo-Alto-CA-94303/19498055_zpid/,4600.0,3,2,1440.0,117.0,3.1944444444444446
"3195 Loma Verde Pl, Palo Alto, CA 94303",3195 Loma Verde Pl,Palo Alto,CA,94303,Townhouse for rent,https://www.zillow.com/homedetails/3195-Loma-Verde-Pl-Palo-Alto-CA-94303/2096621351_zpid/,2900.0,2,1,1424.4089219330856,1.0,2.0359322069285897
"2995 Middlefield Rd, Palo Alto, CA 94306",2995 Middlefield Rd,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/2995-Middlefield-Rd-Palo-Alto-CA-94306/2077597918_zpid/,1500.0,1,1,200.0,1.0,7.5
"841 La Jennifer Way, Palo Alto, CA 94306",841 La Jennifer Way,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/841-La-Jennifer-Way-Palo-Alto-CA-94306/19505583_zpid/,1900.0,1,1,275.0,1.0,6.909090909090909
"525 Homer Ave #9, Palo Alto, CA 94301",525 Homer Ave #9,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/525-Homer-Ave-9-Palo-Alto-CA-94301/2077603239_zpid/,3500.0,2,5,800.0,1.0,4.375
"765 San Antonio Rd, Palo Alto, CA 94303",765 San Antonio Rd,Palo Alto,CA,94303,Condo for rent,https://www.zillow.com/homedetails/765-San-Antonio-Rd-Palo-Alto-CA-94303/2107563083_zpid/,3550.0,2,2,1100.0,1.0,3.227272727272727
"4171 Byron St, Palo Alto, CA 94306",4171 Byron St,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/4171-Byron-St-Palo-Alto-CA-94306/2077603632_zpid/,2400.0,1,1,700.0,1.0,3.4285714285714284
"663 Channing Ave, Palo Alto, CA 94301",663 Channing Ave,Palo Alto,CA,94301,Townhouse for rent,https://www.zillow.com/homedetails/663-Channing-Ave-Palo-Alto-CA-94301/2085750114_zpid/,3480.0,2,1,1000.0,1.0,3.48
"777 San Antonio Rd Apt 136, Palo Alto, CA 94303",777 San Antonio Rd APT 136,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/777-San-Antonio-Rd-APT-136-Palo-Alto-CA-94303/19500953_zpid/,2950.0,2,1,946.0,1.0,3.1183932346723044
"2450 W Bayshore Rd Apt 9, Palo Alto, CA 94303",2450 W Bayshore Rd APT 9,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/2450-W-Bayshore-Rd-APT-9-Palo-Alto-CA-94303/19500211_zpid/,3600.0,3,2,1134.0,1.0,3.1746031746031744
"500 Palo Alto Ave Apt C, Palo Alto, CA 94301",500 Palo Alto Ave APT C,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/500-Palo-Alto-Ave-APT-C-Palo-Alto-CA-94301/2085753867_zpid/,3000.0,2,1,800.0,3.0,3.75
"1130 Parkinson Ave, Palo Alto, CA 94301",1130 Parkinson Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/1130-Parkinson-Ave-Palo-Alto-CA-94301/19469130_zpid/,5000.0,3,2,1320.0,3.0,3.787878787878788
"3160 Waverley St, Palo Alto, CA 94306",3160 Waverley St,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/3160-Waverley-St-Palo-Alto-CA-94306/19502289_zpid/,4250.0,3,2,1377.0,3.0,3.0864197530864197
"490 Fulton St, Palo Alto, CA 94301",490 Fulton St,Palo Alto,CA,94301,Townhouse for rent,https://www.zillow.com/homedetails/490-Fulton-St-Palo-Alto-CA-94301/19470122_zpid/,6000.0,3,5,1626.0,4.0,3.690036900369004
"513 Channing Ave, Palo Alto, CA 94301",513 Channing Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/513-Channing-Ave-Palo-Alto-CA-94301/19495848_zpid/,4250.0,3,5,1183.0,5.0,3.592561284868977
"2374 Cowper St, Palo Alto, CA 94301",2374 Cowper St,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/2374-Cowper-St-Palo-Alto-CA-94301/19496751_zpid/,5800.0,3,2,1450.0,5.0,4.0
"4129 El Camino Way Apt H, Palo Alto, CA 94306",4129 El Camino Way APT H,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/4129-El-Camino-Way-APT-H-Palo-Alto-CA-94306/2080732614_zpid/,1650.0,1,1,500.0,5.0,3.3
"290 Curtner Ave, Palo Alto, CA 94306",290 Curtner Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/290-Curtner-Ave-Palo-Alto-CA-94306/153159097_zpid/,2750.0,2,5,800.0,5.0,3.4375
"932 Sandpiper Ln, Palo Alto, CA 94303",932 Sandpiper Ln,Palo Alto,CA,94303,Townhouse for rent,https://www.zillow.com/homedetails/932-Sandpiper-Ln-Palo-Alto-CA-94303/82949693_zpid/,3895.0,2,2,1197.0,6.0,3.253968253968254
"2928 Louis Rd, Palo Alto, CA 94303",2928 Louis Rd,Palo Alto,CA,94303,House for rent,https://www.zillow.com/homedetails/2928-Louis-Rd-Palo-Alto-CA-94303/19499597_zpid/,5400.0,4,2,1360.0,6.0,3.9705882352941178
"2901 Middlefield Rd #xcfeuzxsk, Palo Alto, CA 94306",2901 Middlefield Rd #XCFEUZXSK,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/2901-Middlefield-Rd-XCFEUZXSK-Palo-Alto-CA-94306/2080237584_zpid/,3520.2437275985662,1,1,700.0,6.0,5.028919610855095
"2861 Alma St, Palo Alto, CA 94306",2861 Alma St,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/2861-Alma-St-Palo-Alto-CA-94306/153158413_zpid/,2700.0,2,2,850.0,6.0,3.176470588235294
"752 University Ave, Palo Alto, CA 94301",752 University Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/752-University-Ave-Palo-Alto-CA-94301/19466695_zpid/,3800.0,2,2,1280.0,6.0,2.96875
"786 University Ave, Palo Alto, CA 94301",786 University Ave,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/786-University-Ave-Palo-Alto-CA-94301/19466709_zpid/,3997.0,2,2,1313.0,7.0,3.044173648134044
"2452 W Bayshore Rd Apt 8, Palo Alto, CA 94303",2452 W Bayshore Rd APT 8,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/2452-W-Bayshore-Rd-APT-8-Palo-Alto-CA-94303/19500227_zpid/,3600.0,3,2,1134.0,7.0,3.1746031746031744
"216 Emerson St, Palo Alto, CA 94301",216 Emerson St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/216-Emerson-St-Palo-Alto-CA-94301/2079006619_zpid/,4250.0,2,1,1000.0,7.0,4.25
"800 High St Apt 114, Palo Alto, CA 94301",800 High St APT 114,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/800-High-St-APT-114-Palo-Alto-CA-94301/69301321_zpid/,5950.0,2,2,1270.0,7.0,4.68503937007874
"735 Waverley St, Palo Alto, CA 94301",735 Waverley St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/735-Waverley-St-Palo-Alto-CA-94301/2097437570_zpid/,2700.0,1,1,750.0,8.0,3.6
"1144 Forest Ave, Palo Alto, CA 94301",1144 Forest Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/1144-Forest-Ave-Palo-Alto-CA-94301/19467624_zpid/,4800.0,3,2,1249.0,8.0,3.8430744595676543
"122 Tennyson Ave, Palo Alto, CA 94301",122 Tennyson Ave,Palo Alto,CA,94301,Townhouse for rent,https://www.zillow.com/homedetails/122-Tennyson-Ave-Palo-Alto-CA-94301/2077700998_zpid/,2650.0,2,5,1424.4089219330856,8.0,1.8604208097795731
"(Undisclosed Address), Palo Alto, CA 94306",(undisclosed Address),Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/Palo-Alto-CA-94306/2081519029_zpid/,1950.0,1,1,400.0,8.0,4.875
"(Undisclosed Address), Palo Alto, CA 94306",(undisclosed Address),Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/Palo-Alto-CA-94306/2079612682_zpid/,3400.0,1,1,600.0,10.0,5.666666666666667
"424 Webster St, Palo Alto, CA 94301",424 Webster St,Palo Alto,CA,94301,Condo for rent,https://www.zillow.com/homedetails/424-Webster-St-Palo-Alto-CA-94301/19496047_zpid/,5200.0,2,2,1260.0,10.0,4.126984126984127
"192 Webster St, Palo Alto, CA 94301",192 Webster St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/192-Webster-St-Palo-Alto-CA-94301/2077709554_zpid/,2700.0,1,1,575.0,10.0,4.695652173913044
"2925 Greer Rd #b, Palo Alto, CA 94303",2925 Greer Rd #B,Palo Alto,CA,94303,Condo for rent,https://www.zillow.com/homedetails/2925-Greer-Rd-B-Palo-Alto-CA-94303/2077713597_zpid/,1950.0,1,1,300.0,10.0,6.5
"552 Georgia Ave, Palo Alto, CA 94306",552 Georgia Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/552-Georgia-Ave-Palo-Alto-CA-94306/2077713676_zpid/,1695.0,1,1,350.0,10.0,4.8428571428571425
"410 Webster St #410, Palo Alto, CA 94301",410 Webster St #410,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/410-Webster-St-410-Palo-Alto-CA-94301/2077714480_zpid/,2650.0,1,1,700.0,10.0,3.7857142857142856
"225 High St, Palo Alto, CA 94301",225 High St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/225-High-St-Palo-Alto-CA-94301/19495521_zpid/,4495.0,2,2,1100.0,11.0,4.086363636363636
"279 Curtner Ave, Palo Alto, CA 94306",279 Curtner Ave,Palo Alto,CA,94306,Apartment for rent,https://www.zillow.com/homedetails/279-Curtner-Ave-Palo-Alto-CA-94306/2077718213_zpid/,1800.0,1,1,1424.4089219330856,11.0,1.2636820594729177
"860 Lytton Ave, Palo Alto, CA 94301",860 Lytton Ave,Palo Alto,CA,94301,House for rent,https://www.zillow.com/homedetails/860-Lytton-Ave-Palo-Alto-CA-94301/2108659197_zpid/,4400.0,2,2,923.0,11.0,4.7670639219935
"235 Scripps Ct, Palo Alto, CA 94306",235 Scripps Ct,Palo Alto,CA,94306,House for rent,https://www.zillow.com/homedetails/235-Scripps-Ct-Palo-Alto-CA-94306/2082465689_zpid/,3995.0,2,2,900.0,11.0,4.438888888888889
"460 Everett Ave Apt 4, Palo Alto, CA 94301",460 Everett Ave APT 4,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/460-Everett-Ave-APT-4-Palo-Alto-CA-94301/2077727134_zpid/,2495.0,1,1,620.0,11.0,4.024193548387097
"837 Wintergreen Way, Palo Alto, CA 94303",837 Wintergreen Way,Palo Alto,CA,94303,House for rent,https://www.zillow.com/homedetails/837-Wintergreen-Way-Palo-Alto-CA-94303/19499540_zpid/,5500.0,3,2,1800.0,11.0,3.0555555555555554
"745 Waverley St, Palo Alto, CA 94301",745 Waverley St,Palo Alto,CA,94301,Apartment for rent,https://www.zillow.com/homedetails/745-Waverley-St-Palo-Alto-CA-94301/2077729965_zpid/,2000.0,1,1,700.0,11.0,2.857142857142857
"2721 Midtown Ct, Palo Alto, CA 94303",2721 Midtown Ct,Palo Alto,CA,94303,Apartment for rent,https://www.zillow.com/homedetails/2721-Midtown-Ct-Palo-Alto-CA-94303/300472534_zpid/,2150.0,1,1,750.0,12.0,2.8666666666666667
